Aviso;Clase de aviso;Ubicac.técnica;Denominación;Descripción;Fecha de aviso;Hora del aviso;Código averia;TextoCódProblem;Falla de Equipo;Repercusión;Inicio avería;Hora in.avería;Fin de avería;Hora fin avería;Duración falla;Cód.parte obj.;TextoCódPartObj;Causas avería;Txt. cód. mot.;Status sistema;Status usuario;Orden;Fecha de cierre;Ce.emplazam.
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
0;0;0;0;0;#¡VALOR!;0:00:00;0;0;;;#¡VALOR!;12:00:00 a. m.;;12:00:00 a. m.;0,00;;;;;0;0;;;0
